customer_id,loan_amount_ngn,tenure_months,interest_rate,age,gender,employment_status,monthly_income_ngn,residence_type,bureau_score,existing_loans_count,debt_to_income_ratio,mobile_phone_usage_days,savings_balance_ngn,loan_purpose,region,application_channel,default_target
CUST009568,67520,12,0.214,52,M,Self-employed,65483,Family,162,1,0.018,1788,8838,Emergency,North-West,Online,0
CUST009569,482926,12,0.198,19,F,Employed,47101,Owned,366,1,0.169,1794,4040,Emergency,South-West,Online,0
CUST009570,22998,24,0.215,30,F,Employed,44551,Family,178,1,0.005,1314,2916,Education,North-East,Branch,0
CUST009571,23128,12,0.283,62,F,Employed,30403,Owned,417,0,0.018,1277,2652,Emergency,North-East,Online,0
CUST009572,18521,3,0.304,26,F,Self-employed,183331,Owned,305,1,0.01,593,9265,Business,South-West,Online,0
CUST009573,20185,12,0.292,52,F,Employed,110098,Rented,174,0,0.004,644,30115,Business,South-West,Online,0
CUST009574,1347,6,0.261,19,F,Employed,121613,Owned,505,0,0,714,1790,Education,South-West,Online,0
CUST009575,59044,24,0.189,63,F,Self-employed,45685,Owned,343,3,0.01,1679,203477,Business,North-Central,Agent,0
CUST009576,13165,12,0.343,33,F,Self-employed,55089,Owned,143,0,0.007,1323,36811,Business,North-East,Online,0
CUST009577,5258,12,0.209,63,M,Employed,26738,Rented,312,3,0.003,266,86202,Medical,South-West,Online,0
CUST009578,89664,3,0.294,53,F,Employed,32314,Family,40,1,0.272,620,13814,Business,South-East,Agent,0
CUST009579,9912,12,0.335,19,M,Self-employed,36884,Rented,104,0,0.008,731,2099,Education,South-West,Branch,0
CUST009580,24187,12,0.299,33,F,Unemployed,29042,Rented,251,0,0.021,549,7399,Business,North-East,Online,0
CUST009581,211024,12,0.217,25,F,Employed,39090,Rented,478,0,0.098,609,6287,Education,North-Central,Branch,0
CUST009582,6693,3,0.234,18,F,Unemployed,368693,Rented,419,0,0.001,1074,13151,Business,South-East,Online,0
CUST009583,5772,24,0.185,35,F,Employed,109443,Rented,257,0,0,1352,4511,Emergency,South-South,Agent,0
CUST009584,50169,3,0.284,58,M,Self-employed,75326,Owned,195,0,0.063,265,13738,Education,North-West,Online,0
CUST009585,144261,12,0.284,43,M,Self-employed,20596,Rented,154,1,0.166,81,1311,Business,South-South,Branch,0
CUST009586,5490,12,0.303,61,M,Self-employed,19749,Rented,265,2,0.007,937,6450,Education,South-South,Branch,0
CUST009587,59232,3,0.182,22,F,Self-employed,12276,Rented,146,0,0.293,364,8404,Consumer,North-West,Branch,1
CUST009588,72925,3,0.319,38,F,Employed,261367,Rented,126,0,0.03,171,3489,Business,South-South,Online,0
CUST009589,3068,12,0.306,52,F,Employed,76655,Rented,340,2,0.001,154,24096,Business,South-West,Agent,0
CUST009590,94674,6,0.204,57,F,Self-employed,36671,Rented,258,1,0.088,1441,7907,Emergency,South-East,Online,0
CUST009591,103977,3,0.239,45,F,Employed,65497,Owned,118,1,0.126,542,8170,Business,South-West,Branch,0
CUST009592,24980,12,0.289,43,M,Employed,112379,Owned,160,1,0.005,787,2650,Emergency,South-South,Agent,0
CUST009593,163213,12,0.264,49,M,Employed,14576,Rented,227,0,0.246,1782,4499,Business,South-West,Agent,0
CUST009594,142023,12,0.2,65,M,Employed,84459,Rented,233,1,0.028,846,28961,Education,South-South,Online,0
CUST009595,41099,3,0.195,67,M,Employed,53578,Owned,204,2,0.05,828,3887,Emergency,North-West,Branch,0
CUST009596,21126,3,0.313,61,M,Self-employed,42469,Owned,140,4,0.052,1639,5786,Emergency,North-West,Branch,0
CUST009597,11300,12,0.207,61,M,Self-employed,72756,Rented,192,0,0.003,716,50412,Education,South-West,Agent,0
CUST009598,34714,12,0.209,38,M,Unemployed,183063,Owned,169,0,0.003,708,33074,Education,South-West,Online,0
CUST009599,71948,12,0.321,21,F,Self-employed,700322,Owned,294,0,0.003,255,821,Business,North-West,Branch,0
CUST009600,24611,12,0.284,59,M,Self-employed,131017,Owned,238,0,0.004,855,14840,Business,South-West,Agent,0
CUST009601,2599,6,0.283,58,M,Self-employed,7491,Family,515,1,0.016,210,8147,Business,South-West,Online,0
CUST009602,166451,3,0.261,53,M,Self-employed,87131,Rented,506,0,0.166,1564,11415,Medical,South-West,Agent,0
CUST009603,45627,24,0.277,41,M,Employed,55626,Rented,425,1,0.009,1215,1642,Business,South-West,Online,0
CUST009604,23027,12,0.282,50,F,Unemployed,188336,Rented,175,0,0.003,1194,9094,Medical,South-East,Agent,0
CUST009605,101578,12,0.345,22,F,Employed,84565,Rented,237,0,0.035,394,127669,Business,South-West,Agent,0
CUST009606,226288,24,0.218,20,M,Employed,73992,Owned,669,0,0.028,703,10271,Emergency,South-West,Online,0
CUST009607,1258,24,0.216,28,M,Employed,59408,Family,278,1,0,928,16681,Business,North-West,Branch,0
CUST009608,61151,12,0.19,62,F,Employed,50142,Owned,328,0,0.019,1268,4527,Business,North-Central,Agent,0
CUST009609,6555,6,0.292,49,M,Self-employed,63762,Rented,473,1,0.005,604,57269,Medical,North-West,Branch,0
CUST009610,66100,24,0.273,39,F,Employed,937195,Owned,62,0,0.001,989,1847,Education,South-West,Online,0
CUST009611,42341,12,0.199,28,F,Self-employed,38199,Rented,105,0,0.018,1522,4761,Business,North-West,Branch,0
CUST009612,77875,6,0.242,55,M,Employed,26055,Rented,123,1,0.121,894,2781,Consumer,South-South,Branch,0
CUST009613,19948,12,0.21,39,M,Employed,58332,Family,156,2,0.006,1382,1469,Business,South-South,Online,0
CUST009614,3835,6,0.236,21,M,Self-employed,8907,Family,533,1,0.017,1402,18116,Business,North-West,Online,0
CUST009615,21153,12,0.342,56,M,Employed,11068,Family,178,2,0.054,887,991,Business,North-West,Online,0
CUST009616,59172,6,0.296,20,M,Employed,14564,Owned,407,0,0.2,1062,3697,Medical,South-East,Online,0
CUST009617,122819,12,0.181,27,M,Employed,21871,Owned,553,1,0.085,40,4616,Business,South-West,Online,0
CUST009618,8899,12,0.223,54,F,Employed,1500000,Family,147,2,0,200,5722,Business,South-South,Branch,0
CUST009619,124551,12,0.182,36,M,Self-employed,19898,Rented,138,3,0.095,532,47060,Business,North-Central,Online,0
CUST009620,16689,12,0.302,35,M,Employed,54251,Family,77,0,0.008,1499,81669,Emergency,South-West,Online,0
CUST009621,56102,12,0.26,45,F,Employed,27891,Rented,243,0,0.044,152,62147,Medical,South-West,Online,0
CUST009622,19695,6,0.349,48,F,Employed,64087,Rented,504,0,0.018,1588,10585,Business,North-East,Online,0
CUST009623,45188,3,0.305,34,M,Employed,316314,Rented,378,0,0.015,1488,30728,Education,North-Central,Online,0
CUST009624,105900,12,0.268,41,F,Employed,287480,Rented,98,0,0.008,1556,3367,Emergency,North-Central,Agent,0
CUST009625,8329,6,0.317,18,F,Self-employed,30357,Family,119,0,0.014,1109,13119,Emergency,North-East,Branch,0
CUST009626,16060,3,0.3,22,F,Employed,38334,Owned,202,0,0.042,407,10844,Education,North-East,Branch,0
CUST009627,45340,3,0.221,49,M,Unemployed,119112,Family,318,0,0.028,1290,7333,Business,South-West,Online,0
CUST009628,648164,3,0.27,70,M,Employed,127870,Rented,187,0,0.456,809,24237,Education,North-Central,Agent,0
CUST009629,12889,12,0.275,34,F,Employed,54937,Rented,181,3,0.005,1261,16855,Business,South-South,Online,0
CUST009630,420063,12,0.257,38,M,Self-employed,122362,Rented,473,0,0.074,1321,4773,Emergency,North-East,Online,0
CUST009631,402442,6,0.21,58,F,Employed,16963,Rented,336,1,0.8,956,5572,Education,North-Central,Branch,0
CUST009632,32313,12,0.218,60,M,Employed,18425,Owned,526,0,0.032,547,8389,Business,South-West,Online,0
CUST009633,25392,6,0.228,39,F,Self-employed,34502,Rented,369,0,0.028,1119,16532,Emergency,North-West,Branch,0
CUST009634,15827,12,0.182,56,M,Self-employed,18524,Owned,282,2,0.013,980,10956,Medical,South-South,Online,0
CUST009635,33461,6,0.336,56,M,Self-employed,119654,Rented,197,2,0.016,1733,2190,Business,North-Central,Online,0
CUST009636,6713,12,0.297,51,F,Employed,6359,Owned,193,0,0.026,148,3114,Emergency,North-East,Agent,0
CUST009637,33140,6,0.297,31,F,Self-employed,50562,Family,583,0,0.032,1685,18775,Business,South-South,Online,0
CUST009638,218875,6,0.277,33,M,Employed,42867,Owned,376,0,0.236,765,4337,Emergency,South-South,Online,0
CUST009639,17443,12,0.297,22,M,Self-employed,89377,Owned,301,0,0.005,855,9785,Medical,North-Central,Agent,0
CUST009640,27204,3,0.347,35,M,Employed,44971,Rented,118,0,0.07,1257,13042,Emergency,South-East,Online,0
CUST009641,4715,24,0.245,21,M,Self-employed,104231,Rented,184,0,0,461,1332,Emergency,South-West,Agent,0
CUST009642,56889,12,0.301,61,M,Employed,32851,Family,91,1,0.043,327,9553,Business,South-East,Online,1
CUST009643,49880,6,0.241,68,F,Employed,21997,Owned,424,0,0.091,1688,1264,Business,South-West,Branch,0
CUST009644,39200,12,0.325,45,F,Employed,28185,Rented,184,0,0.038,876,8361,Consumer,South-South,Online,0
CUST009645,27995,3,0.326,62,F,Employed,48282,Rented,381,1,0.063,108,7384,Business,North-Central,Agent,0
CUST009646,25557,12,0.333,44,F,Employed,30617,Rented,311,1,0.023,638,4641,Business,North-Central,Agent,0
CUST009647,66322,24,0.181,23,F,Employed,26832,Owned,226,1,0.019,1063,3079,Emergency,North-East,Branch,0
CUST009648,35081,6,0.231,28,F,Self-employed,6341,Family,388,0,0.213,1255,7762,Business,South-West,Online,0
CUST009649,52995,12,0.203,64,F,Self-employed,204770,Owned,610,0,0.004,955,6412,Emergency,North-West,Online,0
CUST009650,47003,6,0.257,38,M,Self-employed,76817,Rented,520,1,0.026,1403,695,Emergency,South-East,Branch,0
CUST009651,139820,12,0.264,34,F,Employed,33265,Owned,139,0,0.092,1484,3929,Medical,North-Central,Online,0
CUST009652,81829,6,0.224,48,F,Employed,251054,Family,382,3,0.012,809,8055,Medical,South-West,Agent,0
CUST009653,45772,6,0.303,51,M,Employed,14183,Family,186,1,0.163,883,6240,Business,South-West,Online,0
CUST009654,224606,24,0.226,30,F,Employed,29147,Rented,347,0,0.073,928,24749,Business,South-East,Online,0
CUST009655,60133,3,0.325,40,M,Self-employed,86239,Family,44,2,0.076,103,21906,Business,South-South,Agent,0
CUST009656,173851,12,0.21,18,M,Employed,41064,Rented,119,5,0.074,736,2743,Education,North-West,Agent,0
CUST009657,75231,12,0.242,21,M,Self-employed,59695,Rented,141,0,0.025,640,23081,Education,North-West,Branch,0
CUST009658,3982,12,0.286,47,F,Self-employed,27001,Owned,151,0,0.004,644,2758,Education,South-West,Online,0
CUST009659,173824,12,0.283,48,F,Employed,13474,Rented,242,1,0.304,927,593,Business,South-East,Agent,0
CUST009660,42710,12,0.193,64,M,Employed,23697,Rented,132,0,0.029,719,3504,Emergency,South-West,Online,0
CUST009661,34120,3,0.324,33,M,Self-employed,101053,Owned,389,0,0.036,1673,1715,Emergency,South-West,Agent,0
CUST009662,50899,24,0.282,60,F,Employed,85831,Owned,385,1,0.007,1017,2101,Emergency,South-West,Online,0
CUST009663,24005,12,0.328,20,M,Employed,20395,Rented,178,3,0.032,1630,16163,Education,North-East,Online,0
CUST009664,47687,3,0.327,29,F,Employed,6325,Rented,245,0,0.8,1340,8377,Business,North-Central,Agent,0
CUST009665,17849,6,0.273,29,M,Employed,57020,Rented,177,1,0.014,1377,4692,Business,South-West,Online,0
CUST009666,167565,12,0.335,28,M,Self-employed,28900,Family,94,1,0.162,492,3008,Medical,South-West,Agent,0
CUST009667,31688,24,0.324,33,M,Employed,51806,Rented,347,1,0.008,558,94697,Business,South-West,Online,0
CUST009668,22946,24,0.343,46,F,Employed,105971,Family,422,2,0.003,69,25446,Business,North-East,Online,0
CUST009669,11969,12,0.325,70,M,Self-employed,411072,Owned,39,0,0.001,803,4344,Business,South-East,Online,0
CUST009670,50137,3,0.32,38,F,Employed,33133,Rented,511,1,0.161,1758,15501,Emergency,South-West,Online,0
CUST009671,45457,24,0.26,62,F,Self-employed,38111,Family,512,1,0.013,1457,80371,Education,North-West,Branch,0
CUST009672,57878,12,0.216,61,M,Self-employed,41765,Family,376,0,0.025,340,74475,Emergency,North-Central,Agent,0
CUST009673,10586,6,0.335,59,F,Employed,155030,Rented,442,0,0.004,1607,3635,Education,North-Central,Online,0
CUST009674,5316,6,0.303,60,F,Employed,82188,Owned,216,0,0.003,336,7715,Emergency,South-West,Agent,0
CUST009675,76934,6,0.228,67,M,Employed,58862,Family,296,0,0.05,280,27313,Emergency,South-South,Online,0
CUST009676,215684,12,0.238,22,F,Employed,95283,Rented,130,0,0.045,1164,89671,Education,North-Central,Online,0
CUST009677,10597,6,0.297,69,M,Employed,9947,Family,244,0,0.053,1035,26542,Business,North-Central,Online,0
CUST009678,244587,3,0.261,30,F,Self-employed,70756,Rented,343,1,0.301,459,5652,Business,North-West,Agent,0
CUST009679,51056,3,0.194,34,F,Self-employed,235512,Rented,92,0,0.014,1187,131,Emergency,South-South,Branch,0
CUST009680,36009,6,0.204,29,F,Self-employed,64322,Owned,168,0,0.019,1771,9307,Education,South-West,Branch,0
CUST009681,22537,6,0.307,34,M,Self-employed,67045,Owned,271,3,0.017,1676,3403,Business,North-West,Agent,1
CUST009682,6895,12,0.236,18,M,Self-employed,60644,Rented,105,3,0.002,1013,9910,Emergency,North-West,Online,0
CUST009683,118809,3,0.266,25,F,Employed,328427,Owned,322,2,0.032,883,7853,Business,North-Central,Online,0
CUST009684,14317,24,0.31,33,F,Employed,498986,Rented,98,0,0,1220,19215,Emergency,North-Central,Agent,0
CUST009685,14246,12,0.308,32,F,Self-employed,39238,Family,660,1,0.009,1212,33717,Emergency,North-Central,Agent,0
CUST009686,119409,24,0.208,36,F,Employed,52593,Rented,412,0,0.02,889,5484,Business,North-West,Online,0
CUST009687,3791,12,0.197,42,F,Self-employed,24862,Rented,210,1,0.003,1574,2363,Medical,South-West,Online,0
CUST009688,5835,3,0.28,48,F,Employed,166256,Family,306,3,0.003,229,13184,Business,South-South,Online,1
CUST009689,35533,6,0.306,59,F,Employed,101110,Family,241,2,0.018,264,17967,Business,South-West,Online,1
CUST009690,51634,3,0.205,19,M,Self-employed,5818,Owned,493,0,0.606,1799,13730,Business,South-East,Agent,0
CUST009691,64970,24,0.243,42,F,Self-employed,82930,Rented,626,1,0.008,279,150071,Business,North-Central,Online,0
CUST009692,25281,6,0.328,48,F,Employed,34654,Rented,840,2,0.04,346,8384,Business,North-East,Online,0
CUST009693,756489,12,0.341,21,F,Self-employed,64224,Family,333,2,0.335,775,12180,Emergency,North-Central,Agent,0
CUST009694,27626,12,0.257,21,F,Employed,13087,Owned,334,0,0.045,1130,32833,Business,South-West,Online,0
CUST009695,27530,24,0.194,69,M,Employed,31285,Owned,200,3,0.007,1728,19650,Emergency,North-Central,Agent,0
CUST009696,13955,12,0.224,29,F,Self-employed,23222,Rented,565,2,0.011,412,20951,Medical,North-East,Online,0
CUST009697,42137,12,0.22,34,F,Self-employed,53090,Rented,169,0,0.015,1086,5075,Education,South-South,Online,0
CUST009698,75959,6,0.221,38,M,Employed,39493,Rented,266,5,0.071,657,4164,Consumer,North-West,Online,0
CUST009699,153936,12,0.264,46,F,Employed,72549,Rented,283,1,0.047,199,8663,Business,South-West,Agent,0
CUST009700,6080,3,0.279,39,F,Employed,18008,Owned,108,2,0.031,733,1521,Business,South-West,Online,0
CUST009701,27032,12,0.201,53,M,Employed,19527,Owned,697,0,0.023,155,14571,Education,South-South,Online,0
CUST009702,62071,12,0.331,57,F,Self-employed,62808,Owned,281,5,0.027,892,6212,Business,North-West,Online,0
CUST009703,73457,3,0.285,33,F,Self-employed,19035,Rented,393,1,0.367,758,31757,Business,South-South,Branch,0
CUST009704,36602,24,0.282,32,M,Self-employed,26226,Rented,285,1,0.016,812,18244,Emergency,North-West,Online,0
CUST009705,69627,6,0.348,47,F,Self-employed,66960,Rented,65,0,0.06,301,9140,Business,North-Central,Online,0
CUST009706,13756,12,0.287,63,M,Self-employed,314695,Rented,506,2,0.001,96,6852,Business,South-West,Agent,0
CUST009707,235504,12,0.338,68,M,Self-employed,19823,Rented,221,0,0.335,1169,6778,Business,South-West,Online,0
CUST009708,119509,12,0.229,28,M,Employed,8607,Owned,426,0,0.265,393,2257,Business,South-South,Branch,0
CUST009709,7230,3,0.221,30,M,Employed,38850,Rented,285,1,0.014,235,10052,Business,South-West,Agent,0
CUST009710,9995,6,0.268,40,F,Self-employed,48138,Rented,311,0,0.009,161,2779,Emergency,North-West,Online,0
CUST009711,10339,12,0.266,57,F,Employed,340236,Rented,251,0,0.001,32,5176,Business,South-West,Agent,0
CUST009712,81925,12,0.219,58,F,Self-employed,93911,Owned,263,0,0.016,949,4142,Emergency,South-South,Branch,0
CUST009713,7772,6,0.299,51,M,Self-employed,65502,Family,246,0,0.006,819,7785,Medical,South-South,Agent,0
CUST009714,24410,6,0.185,37,F,Self-employed,84841,Family,240,0,0.009,258,22836,Business,North-Central,Agent,0
CUST009715,62670,3,0.297,19,M,Employed,37945,Family,58,0,0.164,1614,5582,Emergency,South-West,Online,0
CUST009716,33543,24,0.258,25,F,Self-employed,15967,Owned,523,0,0.023,712,38288,Consumer,South-West,Agent,0
CUST009717,49546,6,0.297,35,M,Self-employed,240501,Rented,186,1,0.01,139,5919,Education,North-East,Online,0
CUST009718,10107,3,0.261,24,M,Employed,36301,Owned,567,0,0.024,1543,5395,Business,South-West,Branch,0
CUST009719,74148,12,0.346,60,F,Employed,197877,Family,116,0,0.011,325,1534,Business,North-West,Online,0
CUST009720,17398,6,0.237,48,M,Employed,43401,Owned,212,1,0.016,335,4243,Business,North-West,Online,0
CUST009721,24598,24,0.347,39,F,Self-employed,156331,Rented,508,0,0.002,686,4495,Medical,South-South,Online,0
CUST009722,48304,3,0.191,45,M,Self-employed,173315,Rented,378,0,0.018,1774,2211,Business,North-East,Agent,0
CUST009723,41097,3,0.296,42,M,Self-employed,32993,Rented,94,0,0.123,1538,15346,Business,North-West,Agent,0
CUST009724,37375,12,0.257,69,M,Employed,51087,Owned,172,0,0.016,1216,49433,Medical,North-Central,Online,0
CUST009725,14753,6,0.32,18,F,Employed,84123,Rented,323,2,0.009,477,29975,Emergency,North-East,Online,0
CUST009726,25350,3,0.314,49,F,Employed,153334,Family,121,1,0.017,1048,1065,Business,North-Central,Online,0
CUST009727,36410,6,0.316,42,M,Self-employed,14710,Rented,120,1,0.13,1249,10817,Emergency,South-West,Online,0
CUST009728,6973,6,0.196,65,F,Employed,470737,Owned,229,0,0,264,5375,Business,North-Central,Agent,0
CUST009729,20846,12,0.32,33,F,Employed,31166,Rented,44,1,0.018,87,17649,Business,South-West,Agent,0
CUST009730,57827,3,0.216,46,M,Employed,27584,Family,326,1,0.151,523,973,Education,North-East,Branch,0
CUST009731,7840,24,0.184,59,M,Employed,281251,Family,107,1,0,99,11115,Emergency,South-South,Agent,0
CUST009732,145495,12,0.217,41,F,Employed,29540,Rented,54,5,0.089,174,9610,Consumer,South-East,Agent,1
CUST009733,166630,3,0.261,34,F,Self-employed,119036,Owned,192,2,0.122,1274,36170,Business,North-West,Online,0
CUST009734,8150,3,0.306,59,M,Employed,21388,Family,202,0,0.039,150,6710,Emergency,North-West,Online,0
CUST009735,185191,12,0.217,23,F,Employed,109236,Family,152,4,0.031,540,32525,Business,North-West,Agent,1
CUST009736,30567,6,0.199,31,F,Self-employed,28803,Owned,353,0,0.035,116,14255,Education,South-East,Agent,0
CUST009737,60007,6,0.29,43,M,Employed,51871,Rented,601,1,0.056,239,1346,Business,North-East,Online,0
CUST009738,20010,6,0.347,45,M,Employed,163358,Rented,240,0,0.007,225,28911,Business,North-West,Online,0
CUST009739,109936,12,0.282,64,F,Employed,13848,Owned,395,0,0.187,1448,2909,Medical,South-East,Branch,0
CUST009740,59119,12,0.297,53,M,Employed,145155,Owned,177,4,0.01,236,14831,Education,North-East,Branch,1
CUST009741,13670,3,0.275,48,F,Self-employed,51981,Rented,663,0,0.024,950,1186,Business,South-West,Branch,0
CUST009742,8971,12,0.313,44,F,Employed,135331,Owned,413,0,0.002,470,73473,Business,North-East,Online,0
CUST009743,6295,12,0.346,19,M,Employed,9024,Owned,393,0,0.02,678,19219,Emergency,South-East,Agent,0
CUST009744,45502,3,0.273,36,M,Employed,58325,Rented,285,2,0.071,937,14827,Education,South-West,Online,0
CUST009745,72183,12,0.251,45,F,Employed,31171,Owned,199,0,0.048,1288,3966,Consumer,North-Central,Online,0
CUST009746,79313,12,0.326,62,M,Self-employed,28774,Rented,131,0,0.075,59,2522,Business,North-Central,Branch,1
CUST009747,31521,24,0.345,61,F,Employed,17307,Rented,335,0,0.026,1085,1461,Business,South-West,Agent,0
CUST009748,9059,3,0.202,38,F,Employed,55117,Rented,124,0,0.011,259,7484,Emergency,North-West,Online,0
CUST009749,16018,24,0.278,62,M,Employed,11054,Rented,213,2,0.017,141,6001,Emergency,South-West,Online,0
